Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Ghana,GHA,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.84162855,55.81810356,58.60701464,68.04838215,47.16324866,38.71778653,20.81484579,17.63837345,28.46625993,26.1503269,21.69120388,16.21637694,10.96455871,11.26228672,20.63735174,12.83690924,12.0525473,9.012605976,7.612756692,14.38133897,7.504962881,6.208458896,
Gibraltar,GIB,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.1772794,94.95806262,110.8401503,144.3584262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.7480532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.48540239,,53.49107747,,,,
Equatorial Guinea,GNQ,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.049435756,7.361999199,4.094299324,4.582845675,9.272923919,2.311142356,0.9047405,0.26228457,0.033686792,0.571287394,0.600848922,0.573603354,0.497117118,4.839234628,0.502333717,1.009241421,0.739496161,
Greece,GRC,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GRL,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.61332877,24.90999647,19.74718861,22.25352446,19.00882866,18.52922896,14.58734984,17.42631963,12.61346323,14.57881739,12.35423313,9.21113729,9.541870662,8.246990454,7.690296409,7.716208925,12.72812481,10.94297019,11.80006974,8.121325377,7.687398882,5.917991979,4.667482801,7.189726509,3.641447976,5.193121544,3.140588986,3.972530829,4.195668125,3.832534999,4.05812203,4.4656708,3.270856355,
Guam,GUM,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income,HIC,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hong Kong SAR, China",HKG,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,15.4421498,13.74016439,17.69509982,28.13458024,17.63663243,,,,,,,,,,,,,,,,,,,,,,,,,,,18.44144825,31.13187292,33.47476952,23.84339063,13.09512858,13.42915395,10.71561113,13.0580723,9.013818218,13.00368139,14.15900717,12.65888732,11.72531382,,,,,20.77461879,,,
Heavily indebted poor countries (HIPC),HPC,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,HRV,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000265261,,1.990369161,0.465629228,1.114628317,0.358857341,0.327980559,0.420515569,0.624498213,1.106472877,1.167939107,0.843980979,0.712495597,0.717767631,1.092475185,0.748064571,0.925523414,0.673868784,0.540988475,,,,,,,,,,,,,
Haiti,HTI,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,HUN,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBRD only,IBD,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA & IBRD total,IBT,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA blend,IDB,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,43.15302447,32.44550379,19.03464693,16.54484731,13.3634986,8.893238537,9.808307187,10.50565089,9.543999589,8.198259225,7.318891044,6.774909087,6.213421658,5.075390846,5.976460087,13.37111009,16.47973658,16.16955977,11.79474017,13.67062835,12.8028438,11.08672555,8.522064759,6.377011136,4.490175691,2.861381735,9.874303037,9.32791652,,,4.215348876,4.555067547,0.225378793,,,,0.77710726,0.826976866,1.2511374,0.266916499,0.048153916,0.049515054,-0.269565358,-0.022798054,-0.07812524,0.192936936,0.623280964,-0.427451952,0.69077701,0.340130301,0.31789332,
IDA only,IDX,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isle of Man,IMN,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,14.15624572,16.11953646,15.97905072,7.747742558,7.310053915,7.235406549,10.0250118,8.961029926,6.814110718,6.943942486,5.974581346,4.746878321,5.210486159,3.853728289,4.231332008,3.735233175,2.806779533,6.597700814,5.566472918,3.466437194,4.859133654,3.376205835,3.441898246,2.711832009,2.650364618,2.194745687,1.916581734,2.291945564,2.102768808,0.761526358,0.725226955,1.506977952,0.968753887,0.666471183,0.934745857,0.87794586,1.023760945,1.237982137,0.56921385,0.795101901,0.991145764,0.997651497,0.764434815,0.772489897,0.581531088,,,,0.634588322,
Not classified,INX,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Iran, Islamic Rep.",IRN,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,0.249318017,-0.074758758,0.059413159,0.008616409,-0.027269072,0.171666651,1.064372644,0.024948416,0.109090279,0.017719506,-0.002174818,0.134458406,0.025916903,0.034584867,0.072138345,0.314527817,0.360182661,0.505216843,0.581479956,1.11265451,0.635279958,1.48592334,1.164921642,1.303225777,0.875203127,1.106881964,0.821365289,0.855487647,0.760094489,0.514585661,0.509257228,0.502269711,0.603359342,0.230419947,0.213058453,0.17634201,0.135564999,0.113786202,,,,,,,,,,,,,,
Iraq,IRQ,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33172757,3.289530774,5.16606061,5.978870228,4.132783031,3.241215144,,,,
Iceland,ISL,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,2.439142936,2.976639893,1.343885672,5.394000127,7.148222521,7.452336677,9.619113025,8.814583733,5.65922371,4.465250352,4.754858982,5.543258646,5.442320126,11.8374653,10.86325433,6.186494286,5.718252788,5.411751186,5.247858736,8.13995508,6.659153248,4.244060784,3.726726283,0.823879337,4.83700541,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamaica,JAM,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.74806579,24.23333683,26.1183054,18.677914,17.29136947,10.32585743,11.6356201,9.054833976,3.607047837,3.745016324,0.996312316,-0.722063563,0.634144744,2.383473732,0.979092123,0.351615342,2.818134684,1.417311371,1.191853944,0.866277355,2.106801541,3.45813648,3.692780022,1.007229546,0.688845106,2.006259662,2.689260011,1.614452319,0.727957519,1.55889381,2.401052181,3.065829548,1.622982289,,,
Jordan,JOR,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.05037378,74.66600985,32.43828257,21.41047255,24.04561313,30.73427769,25.50922735,23.09414496,18.34448267,19.9469134,24.15254578,18.58952813,20.72348116,43.97843011,16.48627332,15.81757598,11.630254,10.9363241,10.67013667,10.21183041,13.40941011,11.43706872,12.67192463,15.4889277,26.62917049,21.57765131,26.44572808,28.01841625,22.15275153,23.02703943,25.30371754,,14.14089379,
Japan,JPN,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kazakhstan,KAZ,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.990540791,5.712772648,7.03439817,7.364287918,4.977169209,6.054073824,6.762350059,4.48651012,,,,,,0.869517497,0.686276618,0.401332568,0.262540498,0.273775976,0.286099523,0.280032318,0.187448596,0.303313867,0.183700308,0.256857563,0.170575338,0.202519072,
Kenya,KEN,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.97456902,16.96024219,13.18131399,12.03140364,11.43066863,16.80980806,19.82156164,12.27548547,9.24551991,
Kyrgyz Republic,KGZ,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.27193342,42.58366633,28.20361577,23.17205868,20.82297183,20.37982559,22.22935503,20.90246776,25.23175964,
Cambodia,KHM,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.3494506,102.3938748,93.21734436,94.80897805,76.25674206,82.36075999,65.3680759,53.33076134,56.97339131,48.80291473,54.3524061,44.74522667,38.59177337,31.23149217,28.01618862,27.01042985,21.95722478,22.61272011,30.49604856,27.48516048,,
Kiribati,KIR,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.55233636,51.03481937,53.5132018,72.89610955,57.72718017,47.99443045,53.73873621,55.53579971,37.26180481,34.59053525,30.36463272,41.19933035,
St. Kitts and Nevis,KNA,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.27510887,19.85022087,19.82620489,23.57820582,11.44661394,,,,,,3.646976288,8.900211501,27.75558946,0.089081545,-0.074972925,2.154306285,3.962581604,2.480327173,23.61478113,1.609356064,5.846757227,7.152558431,10.74149972,14.47340218,,,,,,,,,,
"Korea, Rep.",KOR,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,21.72092657,17.9722751,10.43431384,8.209754485,4.962607197,4.528406961,2.323228391,1.364824948,1.412996246,3.044309972,0.270878835,0.061448594,-0.276069363,-0.062677253,-0.113558806,0.056927673,0.038049471,0.15962328,0.139141547,0.124871981,-0.006497738,-0.068157522,-0.186828468,0.077086758,-0.184174008,-0.21470138,-0.086025951,-0.074599964,,,,,,,,,,,,,,,,,,,,,,,,
Kuwait,KWT,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,0.064052773,0.031430184,0.0150537,,,0.014777417,0.02474161,0.028947915,0.189763305,0.154515265,0.088102271,0.069598393,0.064808868,0.058673315,0.071744709,0.049562833,0.072598873,0.05586772,0.145242349,0.050813247,0.03564469,0.015372618,0.034482856,0.033521908,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean (excluding high income),LAC,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lao PDR,LAO,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.18213016,50.9762134,49.49089893,39.5675083,36.68000029,21.01113999,23.07003236,21.92730319,18.10212779,22.81108376,26.36207509,26.64482744,24.36513467,28.41002386,34.32463201,
Lebanon,LBN,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.548700149,3.986553326,3.820352047,3.886082488,3.757240055,8.736347089,4.694401182,3.998100043,11.72749795,12.48961684,12.0100033,5.407040161,4.479934097,4.511474788,6.032305981,4.967540637,6.578542906,8.446113304,8.542631742,9.457056546,8.827851887,8.208852424,29.99723736,96.08395398,,
Liberia,LBR,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,36.46801265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.127386987,10.99605702,22.16646053,9.004108801,-11.9311765,6.005452513,10.38170314,8.770821119,6.726421146,15.73918033,15.36348081,12.78556209,8.761877448,8.075061146,5.919112439,4.184160805,4.485519363,4.369869966,,,,,,
Latin America & Caribbean,LCN,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.12577419,32.15290616,21.94250551,23.06163437,17.99647972,13.94342356,10.01606557,7.365333608,9.352628052,5.477446069,5.924767993,7.091229524,6.596586084,13.60143585,9.542148255,21.09480946,11.45399181,6.682645082,7.006266549,5.28287255,5.844097201,5.804292221,4.624013103,3.698550976,4.194162287,3.058712168,2.709555972,2.185198339,-1.712086616,1.351551019,1.357042944,0.995706518,0.094669075,
Lower middle income,LMC,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low & middle income,LMY,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.77762702,62.51910786,78.58962869,,59.58687123,57.44223936,60.38707168,40.0885597,34.62826498,36.4232899,27.95465711,16.85439429,10.03101552,12.3909595,20.04011147,28.75051366,20.1419485,19.57908921,12.1678667,10.85617211,16.81509925,15.16744229,12.22158591,26.9330521,24.40082932,27.836634,31.71945149,11.45636773,9.5840212,13.05981382,15.89948453,15.3251355,14.94463217,19.22016663,19.49630624,16.1801123,
Late-demographic dividend,LTE,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latvia,LVA,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macao SAR, China",MAC,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03578811,0.037053308,0.048966253,0.026147492,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.94997061,27.3863407,15.53637361,11.68197265,9.409071483,5.716707516,,5.688647019,5.996171018,7.493024226,,,3.506011767,4.839412792,5.525375311,4.179433189,6.326645237,6.016953079,5.851981834,4.348518725,3.903786503,4.834282009,5.026514859,6.753136846,7.398233051,5.962901965,8.118146061,9.030008248,2.811315667,2.493279243,5.53766681,2.654261905,3.830116102,
Monaco,MCO,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.806230235,7.038735821,31.59056655,32.91012644,36.14647672,,27.05355153,16.9292804,19.37043042,20.69981317,15.70739134,13.72485599,10.81521185,23.2692921,20.05461698,19.600717,13.53455118,18.75304556,14.14975287,12.30932914,9.383884674,8.307561178,10.29291654,13.89459401,14.53677882,18.8844438,
Madagascar,MDG,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.77238991,227.792967,164.624757,122.6242552,83.40172667,62.13663575,53.72601664,55.76936702,43.33425426,36.34323045,42.73429789,47.66525429,62.59722615,56.30423682,55.83495427,55.80527483,51.23887605,84.34274571,69.61439734,65.65649175,
Maldives,MDV,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.86408344,64.41201225,60.45383972,47.34551222,46.03154572,70.35728502,32.63421575,23.38067636,22.51707367,23.1668328,11.38161911,13.84794773,13.06456854,9.276548578,12.22108284,19.95546254,7.781161988,5.800887092,8.558259453,3.579367739,13.40733955,8.017173351,,,2.472832263,2.189954378,2.12761013,4.74175907,11.06847061,4.884581623,23.71172914,7.260738656,,
Middle East & North Africa,MEA,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,0.464912297,0.229340278,0.262619041,0.195833341,0.175427894,0.174094265,0.133525383,0.379274259,0.301494713,0.335822339,0.37028925,0.455785017,0.272004125,0.376575955,0.803920016,0.437703422,0.412320132,0.267425508,0.403480506,0.672931492,0.698995519,0.8200191,0.781590694,0.957052219,0.636053553,0.186128523,0.051118628,0.063992701,-0.045074051,,,,,,,,,0.096090328,0.200845368,0.376939392,0.155268729,0.20475898,0.284421291,0.126803984,0.357961349,0.319000359,0.220015617,0.203229891,0.326409815,0.204920508,0.1514251,
Marshall Islands,MHL,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.54193597,67.66353051,28.46128273,90.13642044,86.9778444,92.74401983,60.880487,56.08939073,11.03512119,55.83435293,40.05694944,43.4005494,127.3814844,,,
Middle income,MIC,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Macedonia,MKD,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.57472129,9.902497592,8.454192905,6.978057087,6.828224405,6.86548581,6.322164769,5.160281836,6.43803358,6.574916172,7.395345938,5.677629149,4.736849389,4.822734539,3.734696074,6.548776335,7.248209517,,
Mali,MLI,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.1819739,92.08015033,92.04691935,91.19257096,78.5532952,90.37354236,94.3845423,81.78961101,72.50092307,62.03953874,79.89161241,79.67957938,66.74190676,79.62432541,66.39088924,74.69065608,69.76952675,70.77050394,73.71990787,81.72554311,61.83968725,,,
Malta,MLT,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,15.13027429,24.7636059,14.72311607,20.25967723,18.26830826,16.14940096,17.3886573,,5.1634108,14.17328855,6.755904473,12.75248559,3.484169932,5.642419206,1.692608616,-0.289852194,-0.506806139,-0.895288924,0.323016308,1.196323173,0.226647663,1.628454915,2.009222531,0.282655694,2.051585123,0.646162801,0.609834888,0.679540509,0.592796084,0.044827485,0.270339311,,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.06345553,32.05914313,43.05770015,,,,,,,7.978406388,46.53296928,12.80832394,11.50448923,15.81781583,13.80034015,39.53177378,19.76421382,,,,
Middle East & North Africa (excluding high income),MNA,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,MNE,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,MNG,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.89163332,95.09469298,118.6474241,90.36976962,92.11336424,95.19170397,83.22485678,88.28803386,72.90369461,65.55563867,60.57831785,54.41971472,,,22.88266031,19.4270798,14.9112624,20.19263132,17.40700721,13.26879353,13.41637469,14.45648827,10.92135548,8.365560704,10.63055003,28.13495717,11.25101633,8.534718137,15.90201413,5.820704526,,
Northern Mariana Islands,MNP,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.78430607,66.34649978,55.81039241,,,,68.61974175,77.24993709,61.79812526,59.22404011,78.39820847,60.58673046,52.10672388,
Mauritania,MRT,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
